period,impact,duration,depth,ror,srho,prad,incl,teq,dor,steff,slogg,smet,srad,smass,label
1.956811408,1.091,2.1958,24905,0.327759,0.72779,21.58,78.08,1109,5.28,5209,4.657,-1.24,0.603,0.602,FALSE POSITIVE
9.439459486,0.049,2.8979,3036.1,0.048953,3.76657,4.16,89.89,686,26.081,5097,4.597,0.21,0.779,0.891,CONFIRMED
11.523067458,0,3.8757,507.3,0.020288,1.77474,3.13,90,927,23.181,5644,4.162,0.3,1.411,1.053,CONFIRMED
20.47748843,0.497,2.8364,1382.4,0.034376,5.64738,2.92,89.43,530,50,5097,4.597,0.21,0.779,0.891,CONFIRMED
3.336123113,0.252,1.9616,516.3,0.020396,3.61764,1.74,88.88,970,12.86,5097,4.597,0.21,0.779,0.891,CONFIRMED
8.01078456,0.192,2.312,1333.6,0.03347,5.73059,1.72,89.59,453,26.89,3713,4.779,-0.12,0.47,0.484,CONFIRMED
12.07134205,0.014,4.3224,759.2,0.025158,1.35939,1.29,89.96,395,21.878,3713,4.779,-0.12,0.47,0.484,CONFIRMED
20.99587872,0.228,2.6333,767.3,0.025412,9.69398,1.3,89.79,328,60.9,3713,4.779,-0.12,0.47,0.484,CONFIRMED
7.41113177,0.712,2.5242,620.5,0.024438,1.56072,2.45,87.54,905,16.55,5849,4.517,-0.02,0.919,1.014,CONFIRMED
1.000747038,0.908,0.9967,1823.5,0.047993,1.32454,4.14,77.28,1620,4.12,5472,4.499,-0.54,0.79,0.718,FALSE POSITIVE
8.884922995,0.069,2.07004,16053,0.114124,11.62061,10.51,89.89,770,36.466,5332,4.5,-0.08,0.843,0.821,CONFIRMED
8.09888906,0.018,4.20241,6911.1,0.076211,1.14941,8.95,89.93,986,15.8546,6214,4.442,0.07,1.076,1.169,CONFIRMED
10.00653012,0.862,5.344,936.1,0.032174,0.1029,3.52,83.94,876,8.17,6063,4.47,-0.02,1.001,1.079,CONFIRMED
17.855221681,0.075,7.41287,9065.2,0.08815,0.47367,13.16,89.79,911,19.986,6823,4.308,0.07,1.367,1.386,CONFIRMED
5.007316661,0.344,4.2362,6932.3,0.077106,0.59565,6.96,87.87,998,9.24,5865,4.563,-0.34,0.827,0.914,CONFIRMED
2.211116989,0.69,1.6485,724.2,0.026289,1.85398,1.85,84.94,931,7.83,4500,4.656,-0.02,0.646,0.71,CONFIRMED
27.9541337,0.063,3.95,942.5,0.026973,4.12204,1.9,89.94,400,55.43,4500,4.656,-0.02,0.646,0.71,CONFIRMED
12.69104387,0.008,3.7727,252.1,0.014487,2.08259,2.57,89.98,1008,26.076,5869,4.024,-0.16,1.626,1.019,CONFIRMED
4.409409243,0.028,3.8636,12861,0.10287,0.8699,10.95,89.83,1101,9.6337,5600,4.368,-0.26,0.975,0.811,FALSE POSITIVE
16.23947096,0.043,4.0374,2590.7,0.045252,2.37192,4.14,89.92,598,32.1,5191,4.564,0.34,0.837,0.937,CONFIRMED
6.308201629,0.03,2.9785,1328.5,0.032418,2.21701,2.96,89.9,819,16.707,5191,4.564,0.34,0.837,0.937,CONFIRMED
2.052349884,0.437,2.0778,14281,0.11123,2.08526,13.12,86.76,1497,7.743,5855,4.393,0.14,1.08,1.049,CONFIRMED
9.7704486,0.09,2.4517,1897.8,0.040133,6.22573,2.23,89.84,460,31.55,3906,4.73,-0.32,0.509,0.508,CONFIRMED
5.169804269,0.351,2.153,1037.4,0.029936,3.97487,1.66,88.87,569,17.77,3906,4.73,-0.32,0.509,0.508,CONFIRMED
21.22261195,0.02,6.5093,366,0.01746,0.68373,2.48,89.96,771,25.344,5945,4.213,-0.08,1.302,1.009,CONFIRMED
20.09017037,0.886,4.154,1432.1,0.040437,0.38566,2.25,87.49,362,20.2,3906,4.73,-0.32,0.509,0.508,CONFIRMED
7.11373257,0.334,2.1764,807.6,0.025862,5.31573,1.16,89.21,429,24.23,3561,4.855,0,0.411,0.44,CONFIRMED
3.306551643,0.001,1.8177,509.2,0.020275,4.9442,0.91,90,554,14.19,3561,4.855,0,0.411,0.44,CONFIRMED
15.36845737,0.115,2.4714,756.1,0.02471,9.06854,1.11,89.86,332,48.38,3561,4.855,0,0.411,0.44,CONFIRMED
4.093578461,0.93,2.5833,538.6,0.026123,0.17115,2.85,79.95,1182,5.33,6077,4.471,-0.04,0.999,1.077,CONFIRMED
105.145959,0.964,8.593,685.4,0.031397,0.06931,3.43,88.39,401,34.3,6077,4.471,-0.04,0.999,1.077,CONFIRMED
10.8484518,0.21,2.9993,1675.6,0.036303,3.54573,2.34,89.57,499,28.05,4201,4.682,-0.2,0.591,0.609,CONFIRMED
6.66833241,0.644,1.915,362.3,0.018246,3.93143,1.18,88.24,587,21,4201,4.682,-0.2,0.591,0.609,CONFIRMED
4.082274889,0.093,3.23015,17859,0.121652,1.43467,10.55,89.51,1016,10.812,5655,4.581,-0.3,0.794,0.886,CONFIRMED
42.1406089,0.045,5.083,895.5,0.026274,2.91697,1.85,89.96,349,64.94,4500,4.656,-0.02,0.646,0.71,CONFIRMED
4.617490562,0.649,2.2618,575.8,0.023024,1.67234,1.62,86.99,728,12.35,4500,4.656,-0.02,0.646,0.71,CONFIRMED
10.19849255,0.714,2.4283,634.1,0.024778,2.39146,1.75,88.27,559,23.6,4500,4.656,-0.02,0.646,0.71,CONFIRMED
5.795063956,0.949,3.2496,1692.9,0.047975,0.13022,4.33,81.1,950,6.137,5865,4.563,-0.34,0.827,0.914,FALSE POSITIVE
7.15681552,0.45,2.5882,867,0.026979,2.74384,2.47,88.68,782,19.51,5029,4.494,0.14,0.838,0.798,CONFIRMED
17.64830851,0.653,2.0873,763.3,0.026581,8.12503,2.43,89.27,579,51.1,5029,4.494,0.14,0.838,0.798,CONFIRMED
4.14810719,0.093,2.535,175.2,0.011755,2.20456,1.08,89.58,938,12.61,5029,4.494,0.14,0.838,0.798,CONFIRMED
16.51410989,0.395,4.1575,973.5,0.028718,1.66311,2.72,89.22,655,28.84,5527,4.488,-0.18,0.866,0.841,CONFIRMED
30.1329298,0.839,5.172,1015.8,0.03322,0.4031,3.14,88.21,536,26.8,5527,4.488,-0.18,0.866,0.841,CONFIRMED
4.79090809,0.11,2.603,251.3,0.014349,2.35518,1.36,89.55,990,14.19,5527,4.488,-0.18,0.866,0.841,CONFIRMED
31.71981013,0.125,4.819,363.4,0.017414,2.4614,3.09,89.86,743,50.78,5869,4.024,-0.16,1.626,1.019,CONFIRMED
99.6415962,0.028,4.448,952.5,0.027879,10.35916,2.64,89.99,360,175.84,5527,4.488,-0.18,0.866,0.841,CONFIRMED
4.708326451,0.061,3.16114,7912.7,0.080242,1.58315,10.6,89.71,1162,12.288,5560,4.246,0.14,1.21,0.94,CONFIRMED
16.37198661,9.303,3.8449,4147.6,8.358793,2.90473,540.37,74.37,438,34.5,4187,4.656,-0.28,0.592,0.58,FALSE POSITIVE
5.392026903,0.314,2.9804,1151.4,0.030649,1.63004,2.68,88.67,850,13.58,5198,4.589,0.21,0.801,0.915,CONFIRMED
6.491682808,0.535,4.301,7163.3,0.079893,0.57225,9.66,87.17,1062,10.84,6123,4.413,0.14,1.107,1.159,CONFIRMED
3.044770796,1.252,10.0134,1695,0.298444,0.00688,24.54,33.39,1076,1.5,5525,4.603,-0.36,0.753,0.843,FALSE POSITIVE
3.855603916,0.348,3.2179,16653,0.119176,1.18411,13.61,87.96,1212,9.763,6033,4.46,0.21,1.046,1.153,CONFIRMED
3.855599139,0.864,3.183,1030.9,0.033907,0.19331,3.57,80.68,1158,5.34,5936,4.501,0.07,0.965,1.075,FALSE POSITIVE
38.47876629,0.003,5.04169,23530,0.138123,3.7339,13.26,90,484,66.3614,5510,4.539,0.16,0.879,0.973,CONFIRMED
37.601661282,0.408,8.30604,59130,0.227443,0.85882,27.22,89.42,606,40.039,6140,4.354,-0.24,1.096,0.989,FALSE POSITIVE
3.314947362,0.799,1.8007,1398.2,0.038195,1.4165,3.94,85.11,1155,9.37,5609,4.481,0.16,0.944,0.983,CONFIRMED
6.71969089,0.985,3.0231,969.7,0.046245,0.09306,4.37,80.64,952,6.06,5931,4.479,-0.6,0.866,0.825,FALSE POSITIVE
39.6431552,0.062,6.5292,15664,0.111685,1.64307,10.98,89.93,472,51.489,5231,4.455,0.14,0.9,0.844,CONFIRMED
51.42598578,0.203,16.9422,66068,0.236829,0.16218,29.66,89.59,549,28.303,6257,4.41,0.21,1.147,1.233,FALSE POSITIVE
21.80451611,0.751,3.4097,1144.9,0.033653,1.66656,2.6,88.76,543,34.7,5481,4.629,-0.5,0.708,0.806,CONFIRMED
10.28194593,0.168,3.4366,1110.7,0.029849,2.24334,2.53,89.59,680,23.23,5196,4.593,0.04,0.775,0.869,CONFIRMED
18.11993039,0.206,4.2309,1506.9,0.034825,2.10579,2.95,89.64,563,33.19,5196,4.593,0.04,0.775,0.869,CONFIRMED
3.78402867,0.691,1.9012,426.1,0.020134,1.98179,1.7,86.54,949,11.45,5196,4.593,0.04,0.775,0.869,CONFIRMED
5.15448142,0.933,3.228,697.5,0.030415,0.11387,2.94,80.1,964,5.43,5431,4.457,-0.14,0.884,0.816,CONFIRMED
33.80364366,0.023,11.4813,13494,0.105539,0.25463,20.7,89.95,745,24.869,5855,3.999,0.16,1.796,1.174,FALSE POSITIVE
5.743469797,0.001,3.4412,1240.2,0.032147,1.31116,3.13,90,982,13.174,5897,4.531,-0.16,0.891,0.983,CONFIRMED
19.974485239,0.886,4.23479,40293,0.243941,1.47871,26.56,88.39,700,31.477,6108,4.471,-0.08,0.997,1.072,FALSE POSITIVE
3.166353562,0.032,3.3129,1473.4,0.035047,0.82095,3.82,89.76,1273,7.5775,6007,4.47,0.02,0.998,1.072,CONFIRMED
23.899634407,1.245,3.81881,20953,0.436512,1.33386,44.04,87.92,652,34.28,6192,4.503,-0.38,0.924,0.991,FALSE POSITIVE
3.388012244,0.433,2.6849,280.1,0.015454,1.15366,2.11,87.2,1315,8.88,5553,4.221,0.16,1.25,0.949,CONFIRMED
5.83909761,0.341,3.1915,273.6,0.015116,1.32836,2.06,88.54,1097,13.38,5553,4.221,0.16,1.25,0.949,CONFIRMED
1.620467654,0.271,2.1888,159.6,0.011493,1.23,1.57,87.2,1681,5.55,5553,4.221,0.16,1.25,0.949,CONFIRMED
10.6816951,0.646,3.605,307.8,0.016847,0.93471,2.3,87.92,897,17.8,5553,4.221,0.16,1.25,0.949,CONFIRMED
6.104849417,0.041,4.6912,2090.3,0.04092,0.56409,3.18,89.78,784,10.3581,5085,4.584,-0.36,0.712,0.71,CONFIRMED
3.578780566,0.079,2.91089,11382,0.096067,1.60801,10.43,89.56,1145,10.2873,5524,4.421,0.2,0.994,0.95,CONFIRMED
3.187067566,1.234,3.119,1037.4,0.269659,0.03494,23.88,62.34,1079,2.66,5450,4.552,-0.14,0.811,0.857,FALSE POSITIVE
5.826657508,0.033,2.9183,1539.1,0.035356,2.19595,4.09,89.88,1013,15.796,5561,4.362,0.16,1.06,0.943,CONFIRMED
12.41216347,0.021,3.739,611.3,0.02227,2.14038,2.58,89.95,787,25.93,5561,4.362,0.16,1.06,0.943,CONFIRMED
18.74649011,0.508,3.895,796.8,0.026327,1.8967,3.05,89.11,686,32.8,5561,4.362,0.16,1.06,0.943,CONFIRMED
20.86021229,0.066,5.1937,1910.5,0.040067,1.40526,5.5,89.88,781,31.855,6035,4.22,-0.28,1.257,0.958,CONFIRMED
42.63427848,0.142,6.1998,1719.3,0.038058,1.64062,5.22,89.85,615,54.02,6035,4.22,-0.28,1.257,0.958,CONFIRMED
87.6476068,0.147,8.871,1009.6,0.029163,1.11917,4,89.89,484,76.88,6035,4.22,-0.28,1.257,0.958,CONFIRMED
9.467821474,0.081,2.4327,2237,0.042684,6.23401,2.13,89.85,407,30.913,3582,4.807,0.18,0.458,0.491,CONFIRMED
0.893040969,0.009,1.0981,741.7,0.024717,6.2,1.24,89.92,893,6.394,3582,4.807,0.18,0.458,0.491,CONFIRMED
4.942783419,0.566,3.25346,11145,0.099444,1.02216,10.62,87.04,1008,10.97,5514,4.459,0.36,0.978,1.003,CONFIRMED
20.83426731,0.256,4.0454,988.4,0.028495,2.62459,2.74,89.63,595,39.2,5537,4.549,0.21,0.88,0.999,CONFIRMED
9.94602357,0.035,3.3862,994.5,0.028229,2.34688,3.12,89.91,807,23.07,5344,4.365,0.16,1.013,0.867,CONFIRMED
1.04562195,0.037,1.8955,213,0.013092,1.38246,1.45,89.51,1710,4.307,5344,4.365,0.16,1.013,0.867,CONFIRMED
5.71462396,0.503,2.336,297.8,0.016046,2.60833,1.78,88.25,971,16.51,5344,4.365,0.16,1.013,0.867,CONFIRMED
102.9641952,0.922,15.735,1896.7,0.050162,0.02838,39,87.9,797,25.15,5047,3.066,0.07,7.119,2.15,FALSE POSITIVE
8.14515981,0.965,5.073,446.8,0.025296,0.02385,3.43,77.26,1050,4.37,5896,4.197,-0.36,1.24,0.884,CONFIRMED
18.9985279,1.3,4.529,430.7,0.318792,0.02026,43.17,79.72,792,7.28,5896,4.197,-0.36,1.24,0.884,CONFIRMED
4.24439049,0.949,3.282,174,0.015253,0.05258,2.07,75.07,1305,3.69,5896,4.197,-0.36,1.24,0.884,CONFIRMED
28.5742692,0.068,4.9427,824.9,0.026109,2.14286,2.32,89.91,538,45.22,5551,4.508,-0.42,0.812,0.776,CONFIRMED
0.445277068,1.2962,3.539,186.7,0.307625,0.21525,35.74,8.59,2562,1.312,6167,4.444,0.07,1.064,1.149,FALSE POSITIVE
0.379463865,1.246,0.86896,1973.3,0.305894,0.78464,59.56,46.6,3000,1.814,5075,3.892,-0.06,1.783,0.905,FALSE POSITIVE
9.88047978,1.02,2.78458,18541,0.235723,1.31266,23.6,86.91,860,18.92,6113,4.512,-0.3,0.917,0.997,FALSE POSITIVE
4.6484156,0.968,38.1939,128.4,0.013299,0.00095,5.06,19.59,2259,1.0276,6980,3.577,-0.42,3.482,1.671,FALSE POSITIVE
17.512014768,0.994,1.8248,4511.7,0.110483,2.95602,13.66,88.43,804,36.322,6224,4.33,-0.26,1.132,0.998,FALSE POSITIVE
0.525154153,1.226,2.1441,747.5,0.255581,0.164,23.61,23.56,2073,1.337,5582,4.497,-0.3,0.846,0.819,FALSE POSITIVE
1.303861044,1.258,4.0541,598.2,0.282709,0.03107,27.85,26.7,1610,1.408,5758,4.475,-0.24,0.902,0.887,FALSE POSITIVE
2.55549176,1.228,9.083,113.8,0.237273,0.00596,23.35,15.02,1312,1.272,5948,4.508,-0.26,0.901,0.954,FALSE POSITIVE
2.947376671,2.641,2.0911,433.2,1.654364,0.13115,403.59,47.65,2404,3.92,8090,4.002,-0.14,2.234,1.828,FALSE POSITIVE
224.7789355,0.652,11.1899,3487.5,0.056891,0.77776,7.67,89.71,333,127.6,5873,4.293,0.18,1.235,1.092,CONFIRMED
0.890110752,0.216,0.8774,321.5,0.016162,10.9848,1.25,88.4,1372,7.72,4768,4.628,0.21,0.711,0.815,FALSE POSITIVE
5.76573396,0.708,2.924,248,0.015428,0.75629,7.47,86.31,1964,10.99,5772,3.364,-0.48,4.434,1.657,FALSE POSITIVE
7.42608123,0.097,3.6379,443.3,0.019228,1.36184,2.47,89.65,1037,15.83,6049,4.353,0.16,1.176,1.14,CONFIRMED
15.9868932,0.533,4.158,178.5,0.012587,1.19847,1.62,88.79,803,25.3,6049,4.353,0.16,1.176,1.14,CONFIRMED
0.73094589,1.169,4.32,250.2,0.184858,0.06136,17.12,13.27,1922,1.201,5901,4.553,-0.3,0.848,0.938,FALSE POSITIVE
18.92537246,0.806,3.9835,640.9,0.026104,0.64877,13.92,88,1171,23.1,4941,3.317,0.4,4.885,1.808,CONFIRMED
0.933749106,0.736,4.256,186.2,0.013481,0.06501,3.22,59.29,2863,1.442,6215,3.849,-0.24,2.188,1.233,FALSE POSITIVE
2.037440623,0.715,3.442,118.6,0.010693,0.16877,1.19,77.61,1572,3.33,6253,4.415,-0.4,1.015,0.975,FALSE POSITIVE
31.5925809,0.283,13.566,145.1,0.010989,0.09773,1.78,89.06,688,17.28,5676,4.1,0.1,1.487,1.016,CONFIRMED
1.97376085,0.337,1.82542,30222,0.159864,3.77736,8.78,87.9,753,9.2,3807,4.762,-0.06,0.503,0.534,CONFIRMED
4.618767792,0.766,5.9957,4399.1,0.066285,0.07842,7.48,80.11,1170,4.455,6013,4.381,-0.3,1.033,0.938,FALSE POSITIVE
2.785821236,0.893,3.5599,68.9,0.008919,0.06279,1.69,72.39,1784,2.95,6202,4.026,-0.1,1.733,1.162,CONFIRMED
52.56901867,1.197,6.7507,26900,0.418905,0.63883,78.54,88.49,737,45.4,7240,4.178,0.21,1.717,1.62,FALSE POSITIVE
3.411758679,1.213,3.158,570.6,0.240197,0.0241,14.71,60.41,684,2.46,3995,4.71,-0.1,0.561,0.582,FALSE POSITIVE
0.525426427,0.113,1.0801,324.6,0.016596,3.76613,1.45,88.3,2069,3.802,5791,4.575,-0.38,0.802,0.889,FALSE POSITIVE
1.269091415,0.412,1.4647,340.9,0.016909,2.78725,1.41,86.18,1331,6.19,5041,4.576,0.02,0.766,0.807,CONFIRMED
8.667822346,1.276,4.9658,2121.9,0.326603,0.03132,67.37,75.19,1303,4.99,6266,3.923,-0.44,1.889,1.089,FALSE POSITIVE
1.475323222,0.136,2.3155,154.9,0.011027,1.03038,5.88,88.41,2740,4.913,4941,3.317,0.4,4.885,1.808,CONFIRMED
4.15246118,0.639,2.5755,223.4,0.01428,1.01229,7.62,86.24,1941,9.74,4941,3.317,0.4,4.885,1.808,CONFIRMED
8.7348852,0.314,4.49,270.7,0.015161,0.73476,1.59,88.75,890,14.36,5982,4.493,-0.04,0.96,1.047,CONFIRMED
10.26547688,0.69,3.733,399.6,0.019462,0.70563,1.81,87.49,770,15.78,5699,4.553,-0.1,0.853,0.95,FALSE POSITIVE
3.305577989,1.145,2.5903,17971,0.335281,0.5463,25.89,80.32,1027,6.81,5534,4.629,-0.58,0.707,0.786,FALSE POSITIVE
4.800653901,0.785,9.0419,15304,0.124793,0.03205,16.91,76.62,1347,3.3925,6715,4.347,-0.1,1.241,1.256,FALSE POSITIVE
15.06649901,1.018,5.9885,36348,0.317877,0.34879,56.44,86.38,932,16.12,5751,4.028,-0.04,1.626,1.028,FALSE POSITIVE
34.82008158,0.663,11.1711,18848,0.132704,0.16352,11.36,88.26,459,21.884,5114,4.522,-0.16,0.784,0.746,FALSE POSITIVE
0.651784374,1.224,2.0141,2779.3,0.290399,0.18359,33.65,40.22,2090,1.603,5555,4.375,0.26,1.061,0.975,FALSE POSITIVE
1.353771892,1.203,7.012,1349.1,0.250431,0.02376,430.99,24.35,4903,1.32,4283,2.012,0,15.76,0.931,FALSE POSITIVE
18.95491633,1.228,24.249,867.5,0.258011,0.00046,71.39,53.41,1139,2.06,6362,3.761,-0.28,2.534,1.352,FALSE POSITIVE
4.348866254,1.187,3.2797,625.6,0.219949,0.03017,2436.69,67.59,6421,3.11,3598,0.65,0,101.451,1.679,FALSE POSITIVE
47.93094546,1.272,2.6897,2144.4,0.321419,0.96115,68.02,88.51,905,48.9,8214,4.104,-0.18,1.938,1.737,FALSE POSITIVE
3.99751422,0.0303,3.686,32.8,0.005126,0.68781,2.98,89.95,2203,8.34,5066,3.122,-0.33,5.324,1.372,FALSE POSITIVE
1.592633181,0.003,5.5605,633.1,0.022007,0.09265,1.56,89.93,1053,2.316007,4506,4.626,-0.2,0.651,0.654,FALSE POSITIVE
17.02902786,0.202,4.645,568.9,0.021839,1.44107,2.54,89.59,755,28.06,5839,4.327,-0.28,1.067,0.881,CONFIRMED
6.84619236,0.077,3.529,246.8,0.014341,1.36207,1.67,89.71,1022,15,5839,4.327,-0.28,1.067,0.881,CONFIRMED
67.8321638,0.027,7.358,507.8,0.02055,1.52524,2.39,89.98,476,71.85,5839,4.327,-0.28,1.067,0.881,CONFIRMED
43.1312147,0.67,3.198,447.8,0.020505,5.0679,2.39,89.52,554,79.3,5839,4.327,-0.28,1.067,0.881,CONFIRMED
1.224866441,0.286,1.7086,196,0.012766,1.93938,1.54,86.94,1741,5.358,5553,4.32,0.14,1.107,0.933,CONFIRMED
25.93406406,0.014,4.6142,414.5,0.018556,2.35284,2.48,89.98,695,43.73,5952,4.287,0.06,1.225,1.059,CONFIRMED
83.4463485,0.058,6.536,503,0.020442,2.66615,2.73,89.97,471,99.38,5952,4.287,0.06,1.225,1.059,CONFIRMED
7.04710032,1.195,2.926,400.9,0.216054,0.03036,25.2,73.88,986,4.3,5766,4.363,0,1.068,0.96,FALSE POSITIVE
12.99204853,0.091,6.0175,270.6,0.014939,0.52036,2.03,89.69,866,16.683,5765,4.236,0,1.242,0.968,CONFIRMED
11.11620211,0.937,4.211,4843.9,0.082423,0.20239,8.96,85.1,853,10.975,6122,4.471,-0.1,0.996,1.07,FALSE POSITIVE
1.922861499,0.943,3.5734,1916.2,0.051164,0.05039,5.09,63.89,1392,2.1435,5778,4.531,0.07,0.911,1.028,FALSE POSITIVE
0.635445336,1.253,1.8592,2547.4,0.316337,0.21187,19,40.74,1177,1.654,3920,4.7,-0.1,0.55,0.554,FALSE POSITIVE
1.665784138,1.27,1.8946,2006.2,0.319369,0.1388,97.27,62.29,2636,2.73,6261,3.686,-0.34,2.789,1.378,FALSE POSITIVE
55.6639167,1.298,23.546,3414.4,0.366484,0.0029,34.14,80.42,434,7.8,5587,4.528,-0.12,0.853,0.894,FALSE POSITIVE
52.09081627,0.065,8.6388,2894.1,0.049363,0.78307,7.14,89.92,592,48.249,6198,4.237,-0.04,1.324,1.101,CONFIRMED
7.1548608,0.9848,7.694,780.4,0.039041,0.00619,7.41,67.61,1482,2.56,7443,4.166,0.07,1.739,1.616,FALSE POSITIVE
2.002779769,0.242,2.231,260.5,0.014608,1.47264,1.42,87.95,1311,6.784,5346,4.44,-0.1,0.892,0.799,FALSE POSITIVE
8.18739443,0.377,3.0472,517.6,0.020743,2.08567,1.92,88.89,782,19.48,5251,4.494,0,0.849,0.821,CONFIRMED
76.0498163,0.015,7.158,445.9,0.018858,1.84961,1.75,89.99,372,82.69,5251,4.494,0,0.849,0.821,CONFIRMED
3.341799486,0.426,2.9254,178.2,0.01238,0.88106,1.67,86.96,1356,8.04,5873,4.293,0.18,1.235,1.092,CONFIRMED
3.3226948,0.4722,3.568,78.7,0.008278,0.44407,15.33,85.94,3859,6.38,5234,2.41,-1,16.959,2.698,FALSE POSITIVE
36.97708808,1.246,4.737,1269.9,0.285292,0.0944,38.6,86.23,602,18.97,5589,4.193,-0.1,1.239,0.873,FALSE POSITIVE
1.851409163,1.1117,10.232,232.5,0.127275,0.00833,20.42,14.32,2154,1.147,7117,4.176,-0.6,1.469,1.18,FALSE POSITIVE
1.303859704,0.674,2.8239,36.7,0.005894,0.23184,0.98,75.81,2393,2.752,6802,4.103,-0.68,1.521,1.069,FALSE POSITIVE
145.5624926,1.274,5.4126,2931.6,0.335735,0.49639,40.15,89.11,387,82.2,6148,4.346,-0.3,1.095,0.969,FALSE POSITIVE
3.749105745,0.942,1.9826,182.6,0.015686,0.23091,1.68,80.24,1160,5.56,5751,4.447,0.06,0.983,0.987,CONFIRMED
11.08956602,0.02,6.2877,148.1,0.011202,0.38989,3.51,89.92,1422,13.634,6353,3.698,-0.1,2.867,1.497,CONFIRMED
7.24476126,0.04,2.3145,58,0.006839,5.02231,0.65,89.9,837,24.06,5370,4.494,0.04,0.874,0.869,FALSE POSITIVE
8.70798309,0.063,2.4904,1419.6,0.033251,5.21951,2.01,89.87,543,27.56,4362,4.722,-0.5,0.554,0.59,CONFIRMED
4.17634276,0.142,2.335,531.5,0.020401,2.86173,1.23,89.41,694,13.82,4362,4.722,-0.5,0.554,0.59,CONFIRMED
27.40229859,0.022,6.8491,747.5,0.025079,0.77467,3.63,89.96,734,31.329,6198,4.237,-0.04,1.324,1.101,CONFIRMED
3.179267286,0.171,1.0246,200.9,0.012917,24.82621,1.21,89.59,1101,23.67,5511,4.554,0.1,0.857,0.96,CONFIRMED
10.38122447,0.319,2.715,801.5,0.025572,4.05514,2.18,89.36,672,28.48,5095,4.566,0.02,0.78,0.816,CONFIRMED
24.5709023,0.945,3.587,764.2,0.033128,0.32657,2.82,87.52,505,21.8,5095,4.566,0.02,0.78,0.816,CONFIRMED
81.221876,1.01,4.1135,9883,0.173832,2.10745,16.59,89.38,385,90.2,5619,4.536,0.02,0.874,0.956,FALSE POSITIVE
0.817026268,0.01,2.0799,1145.5,0.030636,0.88636,2.92,89.82,1784,3.1507,5619,4.536,0.02,0.874,0.956,FALSE POSITIVE
3.024092505,0.424,2.8021,7765,0.081878,1.15632,12.14,87.05,1489,8.238,6063,4.261,0.34,1.358,1.227,CONFIRMED
5.670155713,1.267,0.9361,536.7,0.292493,1.00118,5.85,83.91,341,11.94,3337,5.126,-0.46,0.183,0.164,FALSE POSITIVE
1.022678654,0.019,1.3712,129.2,0.010229,3.5012,1.14,89.81,1734,5.785,5366,4.363,0.16,1.02,0.875,CONFIRMED
12.10968709,0.924,6.3461,284.7,0.0187,0.03281,2.98,81.62,1005,6.34,6021,4.093,-0.34,1.458,0.96,CONFIRMED
4.75796103,0.621,4.66,124.5,0.010702,0.20573,1.7,84.31,1372,6.27,6021,4.093,-0.34,1.458,0.96,CONFIRMED
20.4972755,0.966,8.536,242.9,0.018577,0.00972,2.96,80.73,843,6,6021,4.093,-0.34,1.458,0.96,CONFIRMED
13.55480534,0.497,2.288,48.3,0.006462,6.39782,0.62,89.28,679,39.6,5370,4.494,0.04,0.874,0.869,FALSE POSITIVE
29.74454668,0.337,23.2842,66894,0.233128,0.03339,20.06,88.34,455,11.602,4889,4.569,0.3,0.788,0.839,FALSE POSITIVE
14.15402428,1.1,4.47001,61625,0.470267,1.24625,53.25,87.33,777,23.632,5850,4.404,0,1.037,0.994,FALSE POSITIVE
0.844786082,1.297,3.5289,2468.5,0.353039,0.08845,35.27,29.79,1864,1.494,5705,4.452,-0.24,0.915,0.865,FALSE POSITIVE
0.848483947,1.264,1.4451,1907.4,0.314173,0.23097,32.11,52.24,1908,2.064,5941,4.504,-0.08,0.936,1.019,FALSE POSITIVE
11.99097576,1.269,5.7401,2124.3,0.320114,0.02742,37.47,77.64,880,5.93,6110,4.352,-0.36,1.072,0.944,FALSE POSITIVE
53.5292702,0.346,5.668,1086.1,0.029542,2.25989,2.28,89.72,348,70,4736,4.624,0.12,0.708,0.791,CONFIRMED
0.393726813,1.1898,2.95,564.6,0.214695,0.2247,24.17,13.75,2705,1.226,6277,4.449,-0.18,1.031,1.085,FALSE POSITIVE
0.928310036,0.181,1.1899,376.2,0.017601,4.74015,1.16,88.27,1115,6,4109,4.672,-0.02,0.602,0.621,CONFIRMED
13.48457668,0.011,5.0197,653.5,0.023452,0.96491,3.39,89.97,929,21.01,6198,4.237,-0.04,1.324,1.101,CONFIRMED
31.8841473,0.938,6.122,910,0.03477,0.09877,3.7,86.92,563,17.44,5779,4.477,0.14,0.974,1.037,CONFIRMED
67.69213907,0.5581,51.349,25457,0.150573,0.00434,175.98,87.09,1173,10.168,5355,2.754,-0.5,10.703,2.372,FALSE POSITIVE
12.06222962,0.392,2.0584,300.2,0.015945,9.61332,1.62,89.47,750,42,5547,4.451,0,0.933,0.897,CONFIRMED
9.93146307,0.037,5.678,398.6,0.018094,0.48317,2.41,89.84,931,13.607,5782,4.28,0.16,1.22,1.035,CONFIRMED
21.85362905,0.676,3.439,355.6,0.018296,2.00195,1.75,88.95,618,37,5830,4.54,-0.14,0.876,0.97,CONFIRMED
8.19345065,0.815,5.234,115.4,0.010952,0.10554,1.74,83.51,1144,7.21,6021,4.093,-0.34,1.458,0.96,CONFIRMED
19.97867,0.923,10.168,944.3,0.033104,0.01637,6.85,82.44,1351,7.02,9651,4.229,0.07,1.895,2.219,FALSE POSITIVE
